
                                                                                                    Garbage Collections

Start    GC ID GC Name                                                                                                                                                           Heap Before GC Heap After GC Longest Pause
-------- ----- ----------------------------------------------------------------------------------------------------------------------------------------------------------------- -------------- ------------- -------------
10:36:40   125 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.21 ms
10:36:40   126 G1New                                                                                                                                                                   792.1 MB       30.2 MB       5.86 ms
10:36:41   127 G1New                                                                                                                                                                   793.2 MB       30.5 MB       5.25 ms
10:36:42   128 G1New                                                                                                                                                                   792.5 MB       30.2 MB       4.76 ms
10:36:43   129 G1New                                                                                                                                                                   793.2 MB       30.1 MB       5.53 ms
10:36:44   130 G1New                                                                                                                                                                   792.1 MB       31.1 MB       5.10 ms
10:36:44   131 G1New                                                                                                                                                                   793.1 MB       30.2 MB       5.70 ms
10:36:45   132 G1New                                                                                                                                                                   793.2 MB       30.2 MB       6.02 ms
10:36:46   133 G1New                                                                                                                                                                   793.2 MB       30.2 MB       5.10 ms
10:36:47   134 G1New                                                                                                                                                                   793.2 MB       30.2 MB       5.13 ms
10:36:47   135 G1New                                                                                                                                                                   793.2 MB       30.3 MB       5.22 ms
10:36:48   136 G1New                                                                                                                                                                   792.3 MB       30.2 MB       5.27 ms
10:36:49   137 G1New                                                                                                                                                                   793.2 MB       30.2 MB       5.00 ms
10:36:50   138 G1New                                                                                                                                                                   793.2 MB       30.2 MB       5.08 ms
10:36:51   139 G1New                                                                                                                                                                   793.2 MB       30.2 MB       4.79 ms
10:36:51   140 G1New                                                                                                                                                                   793.2 MB       30.5 MB       5.77 ms
10:36:52   141 G1New                                                                                                                                                                   792.5 MB       30.2 MB       5.25 ms
10:36:53   142 G1New                                                                                                                                                                   793.2 MB       30.3 MB       6.00 ms
10:36:54   143 G1New                                                                                                                                                                   793.3 MB       30.8 MB       6.10 ms
10:36:55   144 G1New                                                                                                                                                                   792.8 MB       30.3 MB       4.88 ms
10:36:55   145 G1New                                                                                                                                                                   793.3 MB       30.2 MB       5.86 ms
10:36:56   146 G1New                                                                                                                                                                   792.2 MB       30.2 MB       5.36 ms
10:36:57   147 G1New                                                                                                                                                                   792.2 MB       30.2 MB       4.79 ms
10:36:58   148 G1New                                                                                                                                                                   793.2 MB       30.6 MB       5.82 ms
10:36:59   149 G1New                                                                                                                                                                   791.6 MB       30.2 MB       5.22 ms
10:36:59   150 G1New                                                                                                                                                                   792.2 MB       30.3 MB       5.78 ms
10:37:00   151 G1New                                                                                                                                                                   793.3 MB       30.3 MB       5.81 ms
10:37:01   152 G1New                                                                                                                                                                   793.3 MB       30.2 MB       4.92 ms
10:37:02   153 G1New                                                                                                                                                                   793.2 MB       30.2 MB       4.71 ms
10:37:02   154 G1New                                                                                                                                                                   793.2 MB       31.0 MB       5.07 ms
10:37:03   155 G1New                                                                                                                                                                   793.0 MB       30.6 MB       4.82 ms
10:37:04   156 G1New                                                                                                                                                                   792.6 MB       30.2 MB       5.15 ms
10:37:05   157 G1New                                                                                                                                                                   793.2 MB       30.3 MB       5.25 ms
10:37:06   158 G1New                                                                                                                                                                   793.3 MB       30.6 MB       6.16 ms
10:37:06   159 G1New                                                                                                                                                                   792.6 MB       30.4 MB       5.53 ms
10:37:07   160 G1New                                                                                                                                                                   792.4 MB       30.3 MB       5.47 ms
10:37:08   161 G1New                                                                                                                                                                   793.3 MB       30.6 MB       6.67 ms
10:37:09   162 G1New                                                                                                                                                                   792.6 MB       30.4 MB       5.84 ms
10:37:10   163 G1New                                                                                                                                                                   793.4 MB       30.3 MB       6.89 ms
10:37:10   164 G1New                                                                                                                                                                   793.3 MB       30.4 MB       5.74 ms
10:37:11   165 G1New                                                                                                                                                                   793.4 MB       30.8 MB       5.76 ms
10:37:12   166 G1New                                                                                                                                                                   792.8 MB       30.4 MB       5.78 ms
10:37:13   167 G1New                                                                                                                                                                   793.4 MB       30.4 MB       6.32 ms
